id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,zipcode,lat,long,dormitory_type,preco_compra,preco_venda,lucro
8651441520,2015-03-02,3,1.0,820,5200,1.0,0,98042,47.363,-122.094,house,198000.0,257400.0,59400.0
8651410120,2015-03-18,3,1.0,1100,5200,1.0,0,98042,47.3643,-122.081,house,202950.0,263835.0,60885.0
3705000120,2014-07-29,3,2.25,2080,2050,1.5,0,98042,47.4199,-122.157,house,255600.0,332280.0,76680.0
2569600150,2014-11-03,3,1.0,1250,7592,1.0,0,98042,47.3604,-122.111,house,235000.0,305500.0,70500.0
8651442060,2014-06-11,3,1.75,1570,4875,1.0,0,98042,47.3621,-122.094,house,193455.0,251491.5,58036.5
8651402700,2014-10-28,2,1.0,1060,5144,1.0,0,98042,47.3613,-122.088,apartment,202950.0,263835.0,60885.0
4051100230,2014-08-20,3,1.0,1340,7000,1.0,0,98042,47.3742,-122.149,house,216000.0,280800.0,64800.0
2916610150,2015-01-20,3,2.0,1410,7265,1.0,0,98042,47.3654,-122.076,house,247455.0,321691.5,74236.5
1843130530,2014-11-25,3,2.0,1640,5650,1.0,0,98042,47.3736,-122.13,house,251100.0,326430.0,75330.0
8651442520,2014-10-15,4,3.0,2160,5200,1.0,0,98042,47.3627,-122.091,house,206055.0,267871.5,61816.5
2517010230,2015-02-26,3,2.5,1800,3980,2.0,0,98042,47.4006,-122.162,house,257400.0,334620.0,77220.0
8092000330,2014-05-28,3,1.0,1100,10125,1.0,0,98042,47.367,-122.107,house,151650.0,197145.0,45495.0
4178501020,2015-01-05,3,2.0,1620,12482,1.0,0,98042,47.3584,-122.086,house,249075.0,323797.5,74722.5
8651441210,2014-08-01,3,2.0,1710,5200,1.0,0,98042,47.3651,-122.094,house,230000.0,299000.0,69000.0
4311700120,2015-03-17,3,1.0,880,18109,1.0,0,98042,47.3634,-122.101,house,94500.0,122850.0,28350.0
2887970040,2015-04-08,2,2.5,1720,3132,2.0,0,98042,47.3728,-122.157,apartment,211455.0,274891.5,63436.5
8651430870,2015-03-03,3,1.0,870,5200,1.0,0,98042,47.3695,-122.081,house,177000.0,230100.0,53100.0
2895200150,2014-10-13,3,2.0,1410,10625,1.0,0,98042,47.3649,-122.117,house,207000.0,269100.0,62100.0
7760400880,2014-09-29,4,2.5,2040,11841,2.0,0,98042,47.3691,-122.074,house,216000.0,280800.0,64800.0
8651441750,2014-05-15,3,1.0,1060,5200,1.0,0,98042,47.3636,-122.093,house,174950.0,227435.0,52485.0
8651442880,2014-05-16,5,1.75,1730,5200,1.0,0,98042,47.3628,-122.089,house,184500.0,239850.0,55350.0
2722059215,2014-06-03,3,1.75,1340,16480,1.0,0,98042,47.364,-122.162,house,215100.0,279630.0,64530.0
8651440250,2015-04-13,3,2.0,1500,5200,1.0,0,98042,47.3653,-122.09,house,225000.0,292500.0,67500.0
5547500050,2014-09-17,3,2.25,1740,10378,1.0,0,98042,47.3815,-122.09,house,255000.0,331500.0,76500.0
5468730280,2014-10-13,4,2.5,1850,5674,2.0,0,98042,47.3536,-122.142,house,261000.0,339300.0,78300.0
7614100080,2015-02-11,3,1.75,1270,8991,2.0,0,98042,47.3563,-122.149,house,126000.0,163800.0,37800.0
6147650170,2014-05-14,4,2.5,2230,4541,2.0,0,98042,47.3848,-122.1,house,227700.0,296010.0,68310.0
1796361100,2014-10-17,3,2.25,1380,7226,1.0,0,98042,47.3677,-122.091,house,238500.0,310050.0,71550.0
8651442910,2015-03-25,4,2.0,1710,5200,1.0,0,98042,47.3634,-122.09,house,222750.0,289575.0,66825.0
5468760050,2015-01-05,4,2.5,1600,9921,2.0,0,98042,47.3678,-122.124,house,243000.0,315900.0,72900.0
1796350080,2014-06-23,3,1.75,1230,9600,1.0,0,98042,47.3675,-122.095,house,215955.0,280741.5,64786.5
3422059249,2015-02-19,4,3.0,1530,8306,2.0,0,98042,47.3528,-122.146,house,234000.0,304200.0,70200.0
5466300130,2014-09-17,2,2.5,1660,2258,2.0,0,98042,47.3793,-122.146,apartment,144000.0,187200.0,43200.0
7614100020,2014-10-17,3,2.5,1340,10290,1.0,0,98042,47.3553,-122.149,house,238500.0,310050.0,71550.0
8562000010,2015-05-01,3,1.75,1210,8864,1.0,0,98042,47.3639,-122.08,house,220050.0,286065.0,66015.0
621069102,2015-03-16,3,1.0,1300,10139,1.0,0,98042,47.3427,-122.087,house,234000.0,304200.0,70200.0
2722059292,2014-06-04,1,1.0,650,15364,1.0,0,98042,47.3721,-122.159,studio,116100.0,150930.0,34830.0
8651402750,2015-02-18,3,1.5,1210,5200,1.0,0,98042,47.3615,-122.087,house,132825.0,172672.5,39847.5
8651402750,2015-04-30,3,1.5,1210,5200,1.0,0,98042,47.3615,-122.087,house,219950.0,285935.0,65985.0
8651440780,2014-09-29,3,2.0,1640,4875,1.0,0,98042,47.3661,-122.094,house,207900.0,270270.0,62370.0
7569450480,2015-03-17,3,2.5,1680,4226,2.0,0,98042,47.3684,-122.123,house,257400.0,334620.0,77220.0
6600410290,2014-08-19,3,1.75,1320,12528,1.0,0,98042,47.3234,-122.142,house,186750.0,242775.0,56025.0
6600410170,2014-05-28,3,1.0,1340,15600,1.0,0,98042,47.3224,-122.143,house,112266.0,145945.80000000002,33679.799999999996
2329800630,2014-05-27,3,1.75,1670,7415,1.0,0,98042,47.3776,-122.116,house,247455.0,321691.5,74236.5
1865800250,2014-12-04,3,1.75,1010,6552,1.0,0,98042,47.375,-122.117,house,132750.0,172575.0,39825.0
9238440020,2014-07-17,3,2.5,1490,3840,2.0,0,98042,47.374,-122.133,house,239355.0,311161.5,71806.5
8651410670,2014-11-25,3,1.0,920,6460,1.0,0,98042,47.3665,-122.082,house,189950.0,246935.0,56985.0
6600410480,2014-08-28,3,1.0,1010,9920,1.0,0,98042,47.3238,-122.14,house,161910.0,210483.0,48573.0
8651410190,2014-11-12,3,1.0,920,4875,1.0,0,98042,47.3648,-122.081,house,179950.0,233935.0,53985.0
3783100080,2014-06-04,3,1.5,1810,29308,1.0,0,98042,47.3585,-122.067,house,234900.0,305370.0,70470.0
8651430220,2014-07-25,3,1.0,870,5200,1.0,0,98042,47.3702,-122.078,house,183000.0,237900.0,54900.0
8648220150,2014-05-07,3,1.75,1640,10762,1.0,0,98042,47.3586,-122.074,house,203850.0,265005.0,61155.0
8651401960,2015-04-13,4,1.5,1130,5200,1.0,0,98042,47.3616,-122.089,house,161955.0,210541.5,48586.5
8651430210,2015-03-21,3,1.0,870,5200,1.0,0,98042,47.3701,-122.078,house,217000.0,282100.0,65100.0
7763400035,2015-04-02,3,1.5,1440,12040,1.0,0,98042,47.3715,-122.16,house,228150.0,296595.0,68445.0
322059095,2014-08-11,4,2.5,2060,13500,1.0,0,98042,47.4229,-122.153,house,242955.0,315841.5,72886.5
8651400580,2014-09-20,3,1.5,1050,5525,1.0,0,98042,47.3608,-122.083,house,195000.0,253500.0,58500.0
1796381120,2014-07-28,3,2.0,1090,7350,1.0,0,98042,47.3687,-122.085,house,197100.0,256230.0,59130.0
5470100090,2014-09-05,3,1.5,1250,9484,1.0,0,98042,47.3675,-122.147,house,189000.0,245700.0,56700.0
8092500720,2014-07-11,3,1.5,1330,9548,1.0,0,98042,47.3675,-122.11,house,230000.0,299000.0,69000.0
1796370590,2015-03-05,3,2.0,1490,7599,1.0,0,98042,47.3687,-122.088,house,229500.0,298350.0,68850.0
193300120,2014-11-26,3,1.75,1240,10361,1.0,0,98042,47.37,-122.151,house,172800.0,224640.0,51840.0
1796500100,2015-02-11,3,1.75,1260,3604,1.0,0,98042,47.3612,-122.103,house,233100.0,303030.0,69930.0
7760400900,2014-09-16,4,2.5,2040,8076,2.0,0,98042,47.3691,-122.074,house,251100.0,326430.0,75330.0
3222069156,2014-12-17,3,1.0,1010,14510,1.0,0,98042,47.3437,-122.078,house,270000.0,351000.0,81000.0
8651400230,2014-12-08,3,2.0,1100,5200,1.0,0,98042,47.3606,-122.083,house,202500.0,263250.0,60750.0
5468770180,2014-06-23,3,2.5,1660,6263,2.0,0,98042,47.3507,-122.141,house,256500.0,333450.0,76950.0
7237301210,2014-11-18,3,2.5,1810,4113,2.0,0,98042,47.3715,-122.126,house,239841.0,311793.3,71952.3
3832080610,2015-04-06,3,2.5,1780,5015,2.0,0,98042,47.3352,-122.052,house,243000.0,315900.0,72900.0
1796380330,2014-06-23,3,2.0,1310,6738,1.0,0,98042,47.3694,-122.083,house,224910.0,292383.0,67473.0
4178500150,2014-09-22,3,2.25,1670,6600,2.0,0,98042,47.3604,-122.089,house,260100.0,338130.0,78030.0
1865820300,2015-03-11,3,1.0,1120,8342,1.0,0,98042,47.3732,-122.116,house,184500.0,239850.0,55350.0
2108500110,2015-04-15,3,2.25,2120,9804,2.0,0,98042,47.3596,-122.16,house,250200.0,325260.0,75060.0
621069154,2014-07-21,4,1.5,1200,10890,1.0,0,98042,47.3423,-122.088,house,226000.0,293800.0,67800.0
4051150070,2014-12-23,3,1.5,1072,4339,2.0,0,98042,47.386,-122.162,house,225000.0,292500.0,67500.0
3832050890,2014-07-15,3,2.5,2010,5399,2.0,0,98042,47.3338,-122.052,house,253800.0,329940.0,76140.0
3832050860,2015-03-19,3,2.0,1580,4961,2.0,0,98042,47.3338,-122.053,house,189000.0,245700.0,56700.0
4051150100,2014-09-29,3,2.5,1427,4337,2.0,0,98042,47.3857,-122.162,house,234000.0,304200.0,70200.0
53500020,2015-01-14,3,2.5,1870,4046,2.0,0,98042,47.342,-122.059,house,223200.0,290160.0,66960.0
3832080440,2014-12-09,3,2.5,1880,5000,2.0,0,98042,47.3359,-122.054,house,235755.0,306481.5,70726.5
6792200066,2014-07-25,4,2.25,1834,7460,2.0,0,98042,47.3568,-122.163,house,252000.0,327600.0,75600.0
1760650670,2014-08-12,3,2.25,1400,3825,2.0,0,98042,47.3596,-122.082,house,243000.0,315900.0,72900.0
1760651000,2014-06-13,3,2.25,1400,3814,2.0,0,98042,47.3584,-122.083,house,225000.0,292500.0,67500.0
3832080070,2014-06-16,3,2.5,1880,6008,2.0,0,98042,47.3366,-122.052,house,255600.0,332280.0,76680.0
53500760,2014-12-08,4,2.5,2660,4082,2.0,0,98042,47.3414,-122.055,house,258300.0,335790.0,77490.0
1760650210,2014-12-01,4,2.5,1610,4052,2.0,0,98042,47.3603,-122.081,house,258255.0,335731.5,77476.5
3832050130,2014-10-21,3,2.5,1770,5000,2.0,0,98042,47.3358,-122.051,house,229950.0,298935.0,68985.0
4051150080,2014-11-17,4,2.5,1613,4338,2.0,0,98042,47.3859,-122.162,house,251550.0,327015.0,75465.0
7140700690,2015-03-12,3,1.75,1600,4888,1.0,0,98042,47.383,-122.097,house,215955.0,280741.5,64786.5
1760650820,2015-04-28,3,2.25,1610,3764,2.0,0,98042,47.3589,-122.083,house,261000.0,339300.0,78300.0
3832050760,2014-08-28,3,2.5,1870,5000,2.0,0,98042,47.3339,-122.055,house,243000.0,315900.0,72900.0
4036801170,2014-10-13,4,1.75,1760,7300,1.0,0,98008,47.6034,-122.125,house,342000.0,444600.0,102600.0
8857320070,2014-09-17,3,2.75,1980,3128,2.0,0,98008,47.6109,-122.114,house,441000.0,573300.0,132300.0
7375300160,2015-03-09,5,2.25,2720,8800,1.0,0,98008,47.5976,-122.118,house,477000.0,620100.0,143100.0
4040800810,2014-05-02,3,2.25,2000,8030,1.0,0,98008,47.6188,-122.114,house,378000.0,491400.0,113400.0
259600260,2015-01-22,3,1.0,1250,7210,1.0,0,98008,47.6329,-122.121,house,310500.0,403650.0,93150.0
7376300060,2014-05-15,3,1.5,1260,10350,1.0,0,98008,47.6357,-122.123,house,419175.0,544927.5,125752.5
686201000,2014-12-30,4,3.0,1780,7260,1.0,0,98008,47.627,-122.114,house,484380.0,629694.0,145314.0
4037200295,2014-08-19,3,1.75,1520,8835,1.0,0,98008,47.6054,-122.118,house,472500.0,614250.0,141750.0
4039100400,2015-05-06,3,2.5,3000,8250,1.0,0,98008,47.6191,-122.112,house,463500.0,602550.0,139050.0
8563000520,2014-10-29,4,2.25,1990,7610,1.0,0,98008,47.6236,-122.103,house,476297.10000000003,619186.2300000001,142889.13
3298201290,2014-12-24,3,1.0,940,7910,1.0,0,98008,47.6181,-122.117,house,333000.0,432900.0,99900.0
3298201170,2014-11-10,3,1.0,940,7811,1.0,0,98008,47.6195,-122.118,house,315000.0,409500.0,94500.0
259600560,2014-08-27,3,1.0,1220,7771,1.0,0,98008,47.6326,-122.119,house,364500.0,473850.0,109350.0
8857320260,2014-11-05,3,2.75,1890,2614,2.0,0,98008,47.6102,-122.114,house,415800.0,540540.0,124740.0
686200740,2014-10-20,4,2.25,2080,8000,1.0,0,98008,47.6264,-122.113,house,450000.0,585000.0,135000.0
259801110,2014-08-28,3,1.75,1250,7030,1.0,0,98008,47.6285,-122.118,house,395100.0,513630.0,118530.0
4038100110,2014-07-07,3,2.25,1680,9090,1.0,0,98008,47.6068,-122.13,house,432000.0,561600.0,129600.0
4036800015,2014-10-01,4,1.75,1730,11700,1.0,0,98008,47.6031,-122.13,house,418500.0,544050.0,125550.0
4036800805,2014-05-13,3,1.5,1240,7735,1.0,0,98008,47.601,-122.122,house,470700.0,611910.0,141210.0
4037800015,2015-01-23,5,2.0,2590,8610,1.0,0,98008,47.6112,-122.126,house,432000.0,561600.0,129600.0
4040800090,2014-05-06,3,1.75,1260,6500,1.0,0,98008,47.6224,-122.116,house,351000.0,456300.0,105300.0
4037200735,2015-04-14,4,1.75,2070,9120,1.0,0,98008,47.6045,-122.123,house,387000.0,503100.0,116100.0
4040800600,2014-06-09,3,1.75,1300,8800,1.0,0,98008,47.6199,-122.116,house,451800.0,587340.0,135540.0
4037400430,2014-10-15,4,2.0,1690,8208,1.0,0,98008,47.6052,-122.126,house,430200.0,559260.0,129060.0
4046400440,2014-08-06,4,2.5,2490,8750,2.0,0,98008,47.5931,-122.116,house,479250.0,623025.0,143775.0
7922900380,2014-10-30,3,1.75,1770,8050,1.0,0,98008,47.5862,-122.118,house,484200.0,629460.0,145260.0
9328500680,2015-02-02,4,1.75,1680,6758,1.0,0,98008,47.641,-122.113,house,486360.0,632268.0,145908.0
4039000050,2014-07-14,3,1.75,1510,8250,1.0,0,98008,47.6183,-122.113,house,464517.0,603872.1,139355.1
8563000130,2014-07-17,3,1.75,1490,10844,1.0,0,98008,47.6208,-122.106,house,400500.0,520650.0,120150.0
7430500415,2014-07-25,2,1.0,1120,7500,1.0,0,98008,47.619,-122.096,apartment,486000.0,631800.0,145800.0
8857310010,2014-12-19,2,1.5,1290,1749,1.0,0,98008,47.6118,-122.116,apartment,241650.0,314145.0,72495.0
259600050,2015-02-23,3,1.75,1250,9605,1.0,0,98008,47.6325,-122.121,house,412650.0,536445.0,123795.0
3298300420,2015-03-31,3,1.0,990,7590,1.0,0,98008,47.6228,-122.121,house,318600.0,414180.0,95580.0
259600280,2015-04-06,4,2.0,1420,9301,1.0,0,98008,47.6325,-122.121,house,360000.0,468000.0,108000.0
3298300130,2015-02-06,4,1.5,1340,6200,1.0,0,98008,47.6214,-122.119,house,474905.0,617376.5,142471.5
4038700190,2014-09-30,4,2.25,2380,5250,1.0,0,98008,47.6164,-122.115,house,474300.0,616590.0,142290.0
3275750290,2015-03-17,3,2.0,1460,7860,1.0,0,98008,47.6233,-122.108,house,480000.0,624000.0,144000.0
4036800170,2014-06-23,4,1.75,2120,7420,1.0,0,98008,47.6019,-122.13,house,407700.0,530010.0,122310.0
4046400010,2015-03-09,3,2.25,1880,10880,1.0,0,98008,47.5937,-122.116,house,482310.0,627003.0,144693.0
686100380,2014-10-27,5,2.0,2030,9804,1.0,0,98008,47.6297,-122.114,house,424800.0,552240.0,127440.0
4037400280,2014-09-23,3,1.75,1770,7875,1.0,0,98008,47.606,-122.125,house,452295.0,587983.5,135688.5
8563010420,2015-02-04,3,1.75,1560,8968,1.0,0,98008,47.6243,-122.1,house,405000.0,526500.0,121500.0
7751800080,2015-01-27,3,1.5,1460,9879,1.0,0,98008,47.6346,-122.127,house,418500.0,544050.0,125550.0
4037200585,2014-07-23,3,2.5,1090,7700,1.0,0,98008,47.607,-122.12,house,355455.0,462091.5,106636.5
3298300210,2015-02-19,3,1.0,940,7590,1.0,0,98008,47.6231,-122.12,house,391500.0,508950.0,117450.0
259600790,2014-10-15,3,1.75,1220,7370,1.0,0,98008,47.6334,-122.12,house,450000.0,585000.0,135000.0
4036800580,2014-06-21,4,1.5,1550,9176,1.0,0,98008,47.6005,-122.129,house,376200.0,489060.0,112860.0
3625059140,2014-05-07,3,1.75,1580,9147,1.0,0,98008,47.6069,-122.112,house,463500.0,602550.0,139050.0
686300930,2015-03-05,3,1.75,1600,7232,1.0,0,98008,47.6293,-122.121,house,407700.0,530010.0,122310.0
4038000040,2015-03-26,4,1.75,1910,8250,1.0,0,98008,47.6131,-122.123,house,225000.0,292500.0,67500.0
259800410,2014-11-06,3,1.75,1750,7200,1.0,0,98008,47.6289,-122.119,house,400500.0,520650.0,120150.0
259600330,2015-02-09,4,2.0,1470,10291,1.0,0,98008,47.6316,-122.121,house,418500.0,544050.0,125550.0
686400210,2014-09-22,4,2.25,1890,8549,1.0,0,98008,47.6328,-122.117,house,472500.0,614250.0,141750.0
259601010,2015-04-14,3,1.0,1250,7200,1.0,0,98008,47.6342,-122.12,house,436500.0,567450.0,130950.0
3298300530,2014-09-24,4,1.0,1550,7260,1.0,0,98008,47.6229,-122.121,house,315900.0,410670.0,94770.0
259600530,2014-05-05,4,1.0,2070,7519,1.0,0,98008,47.632,-122.119,house,450900.0,586170.0,135270.0
8563000770,2014-12-10,3,1.75,1510,8433,1.0,0,98008,47.6226,-122.103,house,441000.0,573300.0,132300.0
259600410,2015-04-13,3,2.25,1460,7210,1.0,0,98008,47.6316,-122.119,house,454500.0,590850.0,136350.0
4037500110,2014-05-06,4,1.75,1840,10720,1.0,0,98008,47.6074,-122.125,house,363600.0,472680.0,109080.0
3298500690,2014-07-08,3,1.0,1150,7314,1.0,0,98008,47.6246,-122.113,house,270000.0,351000.0,81000.0
4040700310,2014-08-05,4,1.75,1980,7840,1.0,0,98008,47.6226,-122.115,house,374400.0,486720.0,112320.0
4040800260,2014-06-16,4,1.5,1220,10580,1.0,0,98008,47.6205,-122.116,house,376200.0,489060.0,112860.0
4036801245,2014-05-22,3,1.0,1250,7300,1.0,0,98008,47.6032,-122.125,house,346500.0,450450.0,103950.0
7375100070,2015-03-18,3,1.75,1440,7800,1.0,0,98008,47.5996,-122.12,house,441900.0,574470.0,132570.0
686400060,2014-08-20,4,2.25,1890,8034,1.0,0,98008,47.6338,-122.117,house,468900.0,609570.0,140670.0
4036800370,2014-11-03,4,2.5,1320,7000,1.0,0,98008,47.6007,-122.127,house,409500.0,532350.0,122850.0
3298400350,2015-01-05,3,1.0,1170,7350,1.0,0,98008,47.625,-122.117,house,281250.0,365625.0,84375.0
3211800140,2015-02-05,3,1.75,1800,16026,1.0,0,98008,47.5815,-122.121,house,444150.0,577395.0,133245.0
4037400070,2014-08-25,3,1.75,1360,5445,1.0,0,98008,47.6071,-122.123,house,405000.0,526500.0,121500.0
259800640,2014-06-09,4,1.75,2240,9886,1.5,0,98008,47.6294,-122.116,house,450000.0,585000.0,135000.0
7525300260,2014-06-23,6,2.5,2890,8122,1.0,0,98008,47.5886,-122.113,house,451800.0,587340.0,135540.0
4037500335,2014-06-06,4,2.25,1740,8449,1.0,0,98008,47.6079,-122.123,house,409500.0,532350.0,122850.0
3298300140,2014-10-24,3,1.0,1210,6650,1.0,0,98008,47.6214,-122.12,house,319500.0,415350.0,95850.0
7752400075,2015-04-28,3,2.25,1960,10682,1.0,0,98008,47.6319,-122.124,house,405000.0,526500.0,121500.0
4037000160,2014-06-15,5,3.0,2430,8000,1.0,0,98008,47.603,-122.12,house,455400.0,592020.0,136620.0
9557300560,2014-05-08,3,1.75,1980,6760,1.0,0,98008,47.6398,-122.113,house,477000.0,620100.0,143100.0
8857320030,2014-11-07,3,2.0,1810,2738,2.0,0,98008,47.6112,-122.115,house,463500.0,602550.0,139050.0
259800060,2014-06-06,4,2.0,1470,8395,1.0,0,98008,47.631,-122.117,house,400500.0,520650.0,120150.0
259600890,2014-10-02,4,1.75,1920,9380,1.0,0,98008,47.6344,-122.118,house,432000.0,561600.0,129600.0
8857100060,2014-11-10,2,1.5,1240,1055,2.0,0,98008,47.6104,-122.112,apartment,249930.0,324909.0,74979.0
4038000055,2014-08-12,3,1.0,1320,7076,1.0,0,98008,47.6131,-122.123,house,382500.0,497250.0,114750.0
3298200320,2014-06-24,4,1.75,1250,7400,1.0,0,98008,47.62,-122.12,house,445000.0,578500.0,133500.0
4036801070,2014-08-04,4,1.5,1280,7400,1.0,0,98008,47.6023,-122.123,house,330660.0,429858.0,99198.0
7922800160,2014-05-09,3,2.0,1400,7293,1.0,0,98008,47.586,-122.12,house,460399.5,598519.35,138119.85
4039500390,2014-10-17,3,2.25,1920,7300,1.0,0,98008,47.6078,-122.128,house,418500.0,544050.0,125550.0
4037500230,2014-10-07,5,2.25,2070,10488,1.0,0,98008,47.6095,-122.122,house,360000.0,468000.0,108000.0
4038500330,2015-04-07,3,1.75,1550,8134,1.0,0,98008,47.6136,-122.121,house,388800.0,505440.0,116640.0
4036800925,2014-06-24,3,2.75,1310,7300,1.0,0,98008,47.6016,-122.123,house,364500.0,473850.0,109350.0
3298200790,2014-08-12,3,1.0,1270,8000,1.0,0,98008,47.6175,-122.118,house,427500.0,555750.0,128250.0
4038400040,2014-11-24,3,2.0,1670,8800,1.0,0,98008,47.6096,-122.132,house,468000.0,608400.0,140400.0
4036800770,2014-09-17,4,1.5,1770,6650,1.0,0,98008,47.6011,-122.124,house,337500.0,438750.0,101250.0
1036700220,2014-11-10,4,2.0,2410,4680,2.0,0,98008,47.6234,-122.113,house,423000.0,549900.0,126900.0
4037200530,2015-03-17,3,1.75,1830,7371,1.0,0,98008,47.6059,-122.121,house,490455.0,637591.5,147136.5
7752000065,2015-01-06,3,1.75,1550,10050,1.0,0,98008,47.6345,-122.123,house,537000.0,698100.0,161100.0
2325059101,2015-05-06,3,1.75,1430,12632,1.0,0,98008,47.6371,-122.123,house,438300.0,569790.0,131490.0
259600910,2014-11-10,5,1.5,1420,9900,1.0,0,98008,47.6348,-122.118,house,436500.0,567450.0,130950.0
4038100360,2015-02-10,3,1.5,1340,8856,1.0,0,98008,47.6094,-122.126,house,419580.0,545454.0,125874.0
7923000360,2015-01-20,4,1.75,1880,7953,1.0,0,98008,47.5838,-122.123,house,484200.0,629460.0,145260.0
4040800120,2015-02-11,3,1.0,1220,7200,1.0,0,98008,47.6218,-122.116,house,402300.0,522990.0,120690.0
4039500610,2014-08-20,3,1.75,1430,8400,1.0,0,98008,47.6073,-122.127,house,396000.0,514800.0,118800.0
3298200620,2014-07-14,3,1.0,940,6695,1.0,0,98008,47.6195,-122.12,house,322200.0,418860.0,96660.0
4040800360,2014-09-23,3,1.75,1230,10005,1.0,0,98008,47.621,-122.114,house,378000.0,491400.0,113400.0
8857100180,2015-04-13,3,2.25,1410,1340,2.0,0,98008,47.6108,-122.113,house,315000.0,409500.0,94500.0
4038700720,2014-09-18,5,2.25,1950,8025,1.0,0,98008,47.6159,-122.114,house,472613.4,614397.42,141784.02
4037200665,2014-08-13,3,1.75,1150,7700,1.0,0,98008,47.6048,-122.121,house,374355.0,486661.5,112306.5
1952000150,2014-05-06,5,2.5,2910,9636,1.0,0,98008,47.5803,-122.119,house,477000.0,620100.0,143100.0
9557300190,2014-07-11,3,2.25,1900,7225,1.0,0,98008,47.6394,-122.113,house,396000.0,514800.0,118800.0
8563000250,2014-08-12,3,1.75,1710,9707,1.0,0,98008,47.623,-122.105,house,470250.0,611325.0,141075.0
4037000635,2015-03-27,4,2.25,1850,9911,1.0,0,98008,47.6019,-122.116,house,436500.0,567450.0,130950.0
4040800050,2014-11-19,3,1.5,1090,8400,1.0,0,98008,47.6219,-122.115,house,373500.0,485550.0,112050.0
4037800020,2014-10-08,5,1.5,2170,8610,1.0,0,98008,47.6111,-122.126,house,447750.0,582075.0,134325.0
4038200480,2014-12-01,3,1.0,1160,8800,1.0,0,98008,47.6112,-122.128,house,432000.0,561600.0,129600.0
4037700285,2014-07-31,3,1.0,1300,7975,1.0,0,98008,47.611,-122.122,house,373500.0,485550.0,112050.0
8155500020,2014-10-18,5,2.75,2500,7140,1.0,0,98008,47.6225,-122.108,house,477000.0,620100.0,143100.0
3298400470,2015-02-04,3,1.75,2150,8925,1.0,0,98008,47.6253,-122.119,house,393660.0,511758.0,118098.0
4037000080,2014-06-15,3,1.0,1110,12150,1.0,0,98008,47.6034,-122.122,house,374400.0,486720.0,112320.0
259800680,2014-08-05,4,2.25,2130,7210,1.0,0,98008,47.629,-122.117,house,534000.0,694200.0,160200.0
8857320130,2015-03-10,2,2.25,1800,2748,2.0,0,98008,47.6104,-122.113,apartment,424800.0,552240.0,127440.0
4037000185,2014-09-19,4,1.75,2060,7900,1.0,0,98008,47.6028,-122.12,house,355500.0,462150.0,106650.0
4036801315,2014-11-04,4,1.5,1620,7875,1.0,0,98008,47.6041,-122.126,house,382500.0,497250.0,114750.0
7922900250,2014-05-20,3,2.0,2020,8118,1.0,0,98008,47.5866,-122.118,house,456750.0,593775.0,137025.0
8563030500,2015-03-30,3,1.75,1820,9875,1.0,0,98008,47.6243,-122.094,house,485955.0,631741.5,145786.5
4036800900,2014-09-24,3,1.0,1310,7000,1.0,0,98008,47.6019,-122.123,house,402300.0,522990.0,120690.0
8563000110,2015-04-24,4,1.75,1460,9750,1.0,0,98008,47.6205,-122.102,house,384300.0,499590.0,115290.0
259700180,2015-04-28,4,1.0,1650,8250,1.0,0,98008,47.6366,-122.118,house,465300.0,604890.0,139590.0
4037200690,2014-12-08,4,1.0,1330,9715,1.0,0,98008,47.6038,-122.122,house,412605.0,536386.5,123781.5
6752000330,2014-08-15,3,1.75,1490,11360,1.0,0,98008,47.5896,-122.12,house,441000.0,573300.0,132300.0
4037000065,2015-04-14,3,1.5,1320,8000,1.0,0,98008,47.6027,-122.122,house,370800.0,482040.0,111240.0
259801140,2014-12-12,4,1.75,1680,7800,1.0,0,98008,47.6286,-122.118,house,405900.0,527670.0,121770.0
8857320120,2015-03-10,2,2.25,1800,2819,2.0,0,98008,47.6104,-122.113,apartment,487800.0,634140.0,146340.0
259800750,2015-02-23,3,1.5,1250,8004,1.0,0,98008,47.6285,-122.117,house,409500.0,532350.0,122850.0
9557300040,2015-02-25,5,2.25,2590,7245,1.0,0,98008,47.6398,-122.111,house,485100.0,630630.0,145530.0
259801030,2015-03-09,4,2.0,1610,8000,1.0,0,98008,47.6301,-122.118,house,473400.0,615420.0,142020.0
7923200150,2014-09-15,4,1.75,2230,7957,1.0,0,98008,47.5859,-122.122,house,483300.0,628290.0,144990.0
4038200120,2014-08-25,5,1.75,2120,8625,1.0,0,98008,47.6118,-122.131,house,480600.0,624780.0,144180.0
6189600040,2014-11-17,3,1.75,1810,7950,1.0,0,98008,47.6236,-122.117,house,398700.0,518310.0,119610.0
7375300100,2014-11-24,3,1.5,1510,7642,1.0,0,98008,47.5978,-122.116,house,360000.0,468000.0,108000.0
7376300085,2015-05-05,3,1.75,1430,10350,1.0,0,98008,47.6353,-122.123,house,477000.0,620100.0,143100.0
7751800115,2014-08-26,3,1.5,1390,9680,1.0,0,98008,47.634,-122.125,house,382500.0,497250.0,114750.0
224059021,2014-12-19,3,1.0,1150,35415,1.0,0,98008,47.5974,-122.129,house,405000.0,526500.0,121500.0
8079040320,2015-02-23,4,3.0,1850,9976,2.0,0,98059,47.5059,-122.149,house,387000.0,503100.0,116100.0
